angleX,angleY,angleZ,label
230.51,-597.25,151.69,1
230.67,-597.42,151.64,1
230.71,-596.98,151.61,1
231.17,-596.83,151.65,1
231.91,-596.97,151.47,1
232.69,-597.07,151.25,1
233.47,-597.19,151.15,1
234.57,-596.77,150.89,1
235.16,-596.88,150.71,1
235.54,-597.18,150.49,1
235.68,-597.44,150.18,1
235.7,-597.66,149.99,1
235.7,-597.88,149.88,1
235.77,-597.98,149.75,1
235.88,-598.1,149.63,1
236.08,-598.23,149.51,0
236.42,-598.33,149.44,0
236.72,-598.33,149.37,0
236.97,-598.13,149.24,0
237.13,-597.86,149.11,0
237.19,-597.75,148.99,0
237.23,-597.67,148.83,0
237.3,-597.57,148.61,0
237.5,-597.4,148.35,0
237.89,-597.01,147.98,0
238.43,-596.44,147.47,0
239.0,-595.91,146.89,0
239.59,-595.36,146.32,0
240.16,-594.86,145.76,0
240.72,-594.46,145.21,0
241.28,-594.13,144.61,0
241.9,-593.86,143.91,0
242.63,-593.61,143.08,0
243.45,-593.32,142.1,0
244.38,-592.99,140.89,0
245.43,-592.57,139.48,0
246.55,-592.16,137.85,0
247.73,-591.79,135.95,0
248.94,-591.44,133.79,0
250.16,-591.12,131.24,0
251.57,-590.64,127.99,0
252.63,-589.94,124.74,0
253.71,-588.26,121.48,0
256.56,-586.54,118.23,0
259.71,-585.34,114.98,0
262.47,-584.18,111.73,0
264.44,-582.85,108.48,0
265.81,-581.7,105.23,0
267.08,-580.71,101.97,0
268.28,-579.78,98.72,0
269.51,-579.05,95.62,0
270.69,-578.3,92.61,0
271.75,-577.61,89.5,0
272.64,-576.84,86.25,0
273.38,-575.75,82.99,0
274.25,-574.71,79.74,0
274.88,-573.5,76.49,0
274.97,-571.87,73.24,0
275.58,-569.86,69.99,0
276.39,-567.63,66.74,0
276.34,-566.1,63.48,0
276.84,-565.94,60.23,0
278.48,-567.06,56.98,0
280.51,-569.07,53.73,0
282.23,-571.4,50.48,0
283.11,-573.79,47.22,0
284.02,-576.04,43.97,0
285.33,-578.38,40.72,0
287.19,-581.22,37.47,0
288.76,-584.42,34.22,0
290.12,-587.53,30.97,0
289.64,-589.39,27.71,0
291.9,-591.29,24.46,0
295.16,-594.54,21.21,0
297.6,-597.79,17.96,0
300.85,-601.04,14.71,0
303.23,-604.29,12.15,0
301.43,-607.55,9.1,0
299.92,-610.23,5.93,0
300.64,-613.45,3.85,0
301.89,-616.7,1.37,0
303.06,-619.95,-1.79,0
303.93,-622.89,-4.4,0
303.99,-624.93,-5.5,0
304.02,-626.31,-6.17,0
303.9,-627.88,-6.86,0
303.54,-629.43,-7.18,0
303.47,-630.82,-7.74,0
303.56,-632.45,-8.63,0
304.24,-634.11,-9.76,0
304.91,-635.52,-11.12,0
305.49,-636.34,-12.7,0
305.92,-636.4,-14.36,0
306.05,-635.78,-16.12,0
306.21,-634.71,-18.06,0
306.53,-633.64,-19.89,0
307.88,-634.18,-18.99,0
310.23,-634.47,-20.07,0
311.76,-634.67,-21.53,0
313.91,-634.82,-23.62,0
315.8,-634.75,-25.27,0
316.08,-633.67,-26.66,0
314.57,-631.63,-27.97,0
312.52,-629.33,-29.35,0
310.91,-627.61,-30.96,0
310.05,-626.66,-32.89,0
309.59,-626.34,-34.95,0
309.2,-626.38,-36.87,0
308.82,-626.57,-38.52,0
308.55,-626.81,-39.88,0
308.42,-627.07,-40.93,0
308.39,-627.35,-41.59,0
308.53,-627.59,-41.85,0
308.84,-627.79,-41.69,0
309.35,-627.98,-41.11,0
310.06,-628.22,-40.18,0
310.94,-628.53,-39.04,0
311.99,-628.8,-37.81,0
312.97,-628.92,-36.54,0
313.7,-628.81,-35.26,0
314.19,-628.44,-34.08,0
314.49,-627.91,-33.12,0
314.75,-627.45,-32.41,0
315.25,-627.14,-32.03,0
315.88,-626.93,-32.0,0
316.34,-626.64,-32.23,0
316.31,-626.12,-32.65,0
315.59,-625.33,-33.25,0
314.38,-624.4,-34.07,0
313.09,-623.56,-35.16,0
311.94,-622.96,-36.52,0
311.13,-622.6,-38.05,0
310.43,-622.38,-39.62,0
309.74,-622.22,-41.06,0
309.22,-622.04,-42.33,0
308.86,-621.81,-43.36,0
308.48,-621.51,-44.0,0
307.89,-621.2,-44.07,0
307.27,-620.88,-43.6,0
306.91,-620.42,-42.71,0
306.78,-619.58,-41.47,0
306.51,-618.3,-39.79,0
306.06,-616.77,-37.67,0
305.78,-615.28,-35.31,0
306.06,-613.99,-32.97,0
306.91,-612.94,-30.86,0
308.0,-612.16,-29.06,0
309.1,-611.59,-27.7,0
310.05,-611.17,-27.02,0
310.71,-610.88,-27.16,0
311.04,-610.79,-28.16,0
310.87,-610.98,-30.06,0
310.21,-611.52,-32.81,0
309.14,-612.44,-36.06,0
307.74,-613.74,-39.31,0
305.98,-615.44,-42.56,0
304.13,-617.45,-45.74,0
302.11,-619.82,-48.38,0
300.31,-622.57,-50.33,0
298.93,-625.6,-51.63,0
298.12,-628.86,-52.24,0
298.09,-632.11,-52.13,0
298.83,-635.36,-51.36,0
300.12,-638.32,-49.86,0
301.55,-640.43,-47.55,0
302.83,-641.47,-44.46,0
304.11,-641.57,-41.2,0
305.8,-641.01,-37.95,0
308.07,-640.01,-34.7,0
310.78,-638.55,-31.45,0
313.75,-636.57,-28.2,0
316.92,-634.0,-24.95,0
320.12,-630.85,-21.69,0
322.97,-627.6,-18.44,0
325.18,-624.35,-15.19,0
326.84,-621.09,-11.94,0
328.24,-617.84,-8.69,0
329.72,-614.59,-5.44,0
331.49,-611.34,-2.18,0
333.45,-608.09,1.07,0
335.28,-604.84,4.02,0
336.73,-601.58,6.7,0
337.7,-598.33,9.23,0
338.55,-595.08,11.64,0
339.54,-591.83,13.76,0
340.77,-588.58,15.31,0
341.77,-585.33,16.27,0
341.91,-582.07,16.99,0
341.17,-578.82,17.78,0
340.14,-575.57,18.5,0
339.31,-572.32,18.93,0
338.99,-569.07,19.01,0
339.14,-565.82,18.76,0
339.6,-562.56,17.98,0
340.33,-559.31,16.52,0
340.65,-556.06,14.72,0
339.97,-552.81,12.92,0
338.25,-549.56,11.45,0
335.83,-546.31,10.56,0
333.18,-543.05,10.08,0
329.92,-539.8,10.15,0
326.67,-536.55,12.35,0
323.42,-533.3,14.99,0
323.0,-530.05,17.05,0
323.14,-526.79,18.29,0
321.57,-523.54,18.71,0
319.56,-522.44,19.05,0
320.3,-524.69,19.29,0
323.54,-527.94,19.32,0
325.72,-531.19,19.01,0
326.85,-534.44,18.62,0
329.68,-537.69,18.18,0
332.93,-540.95,17.61,0
336.18,-544.2,16.69,0
339.43,-547.45,15.44,0
341.58,-550.7,14.37,0
341.49,-553.95,13.14,0
341.27,-557.21,11.26,0
342.04,-560.46,8.65,0
343.48,-563.71,5.47,0
344.63,-566.96,2.22,0
345.03,-569.74,-1.03,0
344.92,-572.04,-4.18,0
344.88,-574.01,-7.31,0
345.28,-575.81,-10.47,0
346.1,-577.48,-13.64,0
347.13,-578.97,-16.68,0
348.25,-580.22,-19.47,0
349.48,-581.1,-22.1,0
350.82,-581.5,-24.63,0
352.3,-581.57,-26.38,0
353.68,-581.3,-27.32,0
354.81,-580.77,-27.53,0
355.92,-580.1,-27.07,0
357.04,-579.39,-26.23,0
358.41,-578.9,-25.26,0
360.28,-578.63,-24.49,0
361.58,-577.75,-23.74,0
361.81,-576.92,-22.89,0
362.21,-576.04,-21.91,0
363.4,-575.32,-21.21,0
365.43,-575.29,-20.7,0
368.62,-575.89,-20.35,0
371.88,-576.37,-20.22,0
374.42,-576.68,-20.03,0
376.78,-576.91,-19.73,0
379.56,-577.29,-19.74,0
382.64,-578.11,-20.2,0
385.82,-579.46,-21.04,0
389.07,-581.2,-22.37,0
392.32,-583.42,-24.03,0
395.46,-586.16,-25.82,0
398.58,-589.25,-27.66,0
401.83,-592.5,-29.37,0
405.09,-595.75,-30.83,0
408.34,-599.01,-31.99,0
411.59,-602.26,-32.87,0
414.84,-605.51,-35.47,0
418.09,-608.76,-38.48,0
419.26,-607.87,-38.43,0
416.01,-604.61,-36.72,0
414.82,-601.59,-37.23,0
412.78,-599.65,-36.7,0
412.08,-598.05,-34.64,0
412.72,-597.02,-31.73,0
414.3,-596.65,-28.48,0
416.85,-597.29,-25.37,0
417.11,-598.87,-22.18,0
416.42,-599.9,-20.27,0
416.93,-600.52,-18.58,0
417.37,-601.05,-15.81,0
418.49,-601.25,-13.26,0
419.02,-602.02,-11.54,0
419.37,-602.49,-9.73,0
420.02,-602.16,-7.47,0
420.33,-601.7,-5.21,0
421.17,-601.27,-3.2,0
421.53,-600.85,-1.08,0
421.21,-600.93,0.39,0
420.47,-601.35,1.46,0
419.27,-601.71,2.66,0
418.55,-601.73,3.85,0
419.22,-601.74,5.19,0
419.67,-601.63,6.67,0
419.53,-601.08,8.8,0
418.69,-600.32,11.5,0
417.32,-599.39,14.19,0
414.35,-598.1,16.96,0
411.09,-596.32,20.09,0
407.84,-594.69,22.88,0
404.59,-593.49,24.65,0
401.82,-592.15,25.12,0
399.66,-590.73,24.66,0
398.0,-589.38,23.45,0
397.53,-587.55,21.12,0
397.46,-585.01,17.87,0
396.75,-582.26,14.62,0
396.15,-579.72,11.37,0
396.39,-577.8,8.12,0
397.35,-576.54,4.87,0
398.22,-575.71,1.61,0
398.42,-575.15,-1.64,0
398.41,-574.89,-4.89,0
399.08,-575.32,-8.14,0
400.8,-576.8,-11.39,0
403.68,-579.46,-14.64,0
406.93,-582.71,-17.9,0
410.19,-585.97,-21.15,0
413.44,-589.22,-24.4,0
416.69,-592.47,-27.07,0
419.94,-595.72,-28.2,0
423.19,-598.97,-27.68,0
426.44,-601.14,-25.58,0
429.7,-602.31,-22.33,0
432.95,-602.91,-19.08,0
436.2,-603.33,-15.83,0
439.45,-604.04,-12.58,0
442.7,-605.17,-9.33,0
445.95,-606.77,-6.98,0
449.21,-608.75,-5.44,0
452.46,-610.85,-4.66,0
455.71,-612.63,-4.57,0
458.83,-613.8,-5.07,0
460.38,-614.26,-5.99,0
460.37,-614.06,-7.24,0
459.42,-613.43,-8.9,0
458.15,-612.73,-11.13,0
457.04,-612.19,-13.87,0
455.98,-611.71,-16.99,0
454.5,-611.12,-20.24,0
452.52,-610.35,-23.49,0
450.49,-609.44,-26.74,0
448.56,-608.61,-29.95,0
446.93,-607.88,-33.03,0
445.63,-607.23,-35.9,0
444.44,-606.71,-38.41,0
443.49,-606.3,-40.48,0
443.08,-606.04,-42.06,0
443.44,-605.85,-43.07,0
444.48,-605.35,-43.68,0
445.27,-604.65,-43.81,0
445.75,-603.82,-43.33,0
446.06,-603.03,-42.43,0
446.57,-602.58,-41.18,0
447.7,-602.5,-39.64,0
449.32,-602.71,-37.88,0
451.15,-603.06,-35.88,0
452.95,-603.39,-33.6,0
454.59,-603.66,-31.1,0
456.3,-603.95,-28.5,0
458.43,-604.35,-25.94,0
461.03,-604.82,-23.56,0
463.72,-605.3,-21.37,0
466.39,-605.7,-19.32,0
468.98,-606.01,-17.41,0
471.4,-606.34,-15.55,0
473.66,-606.67,-13.66,0
475.76,-607.08,-11.75,0
477.83,-607.53,-9.91,0
479.8,-608.06,-8.24,0
481.43,-608.73,-6.84,0
482.82,-609.56,-5.85,0
484.26,-610.7,-5.3,0
486.04,-612.15,-5.19,0
487.93,-613.79,-5.42,0
489.79,-615.29,-5.78,0
491.39,-616.34,-6.26,0
492.68,-617.0,-6.81,0
494.12,-617.38,-7.46,0
496.07,-617.6,-8.31,0
499.09,-617.39,-9.72,0
502.34,-616.7,-11.68,0
505.59,-615.45,-13.8,0
508.85,-613.43,-15.66,0
510.95,-610.9,-16.71,0
512.31,-608.34,-16.8,0
513.78,-606.51,-15.99,0
516.23,-605.53,-14.44,0
519.47,-604.93,-12.38,0
522.73,-604.22,-9.89,0
525.98,-603.17,-7.22,0
528.86,-601.94,-4.51,0
531.11,-600.83,-1.6,0
532.67,-600.05,1.45,0
533.92,-599.81,4.23,0
535.5,-600.4,6.35,0
537.66,-602.0,7.86,0
540.0,-604.28,9.1,0
541.82,-606.87,10.37,0
542.83,-609.56,11.81,0
543.16,-612.41,13.41,0
543.1,-615.46,14.96,0
542.81,-618.71,16.25,0
542.37,-621.96,17.21,0
541.82,-625.21,17.93,0
541.04,-628.46,18.5,0
539.93,-631.72,18.99,0
538.51,-634.97,19.38,0
537.05,-638.19,19.67,0
535.5,-641.29,19.82,0
534.1,-644.27,19.73,0
532.87,-647.03,19.39,0
531.68,-649.44,18.89,0
530.57,-651.4,18.33,0
529.54,-652.92,17.74,0
528.67,-653.97,17.05,0
528.02,-654.57,16.22,0
527.66,-654.65,15.26,0
527.39,-654.14,14.31,0
527.09,-653.02,13.48,0
526.82,-651.37,12.78,0
526.76,-649.31,12.1,0
526.97,-646.93,11.37,0
527.41,-644.3,10.63,0
527.91,-641.49,10.05,0
528.41,-638.6,9.71,0
528.89,-635.73,9.54,0
529.38,-633.01,9.43,0
529.96,-630.63,9.44,0
530.7,-628.75,9.73,0
531.64,-627.37,10.18,0
532.71,-626.41,10.65,0
533.86,-625.82,11.12,0
534.91,-625.49,11.63,0
535.71,-625.37,12.2,0
536.25,-625.47,12.85,0
536.54,-625.81,13.52,0
536.68,-626.48,14.13,0
536.81,-627.53,14.62,0
537.02,-628.98,14.98,0
537.26,-630.72,15.32,0
537.39,-632.64,15.81,0
537.34,-634.62,16.5,0
537.12,-636.58,17.28,0
536.72,-638.49,18.01,0
536.24,-640.34,18.59,0
535.74,-642.15,18.99,0
535.26,-643.93,19.26,0
534.91,-645.66,19.4,0
534.54,-647.06,19.33,0
533.51,-647.91,19.18,0
533.2,-648.83,19.0,0
533.59,-649.64,18.64,0
533.48,-650.09,18.18,0
533.31,-650.16,17.88,0
533.04,-649.97,17.64,0
532.93,-649.59,17.31,0
533.01,-649.08,16.92,0
533.14,-648.37,16.53,0
533.19,-647.44,16.19,0
533.22,-646.36,15.94,0
533.32,-645.23,15.78,0
533.49,-644.06,15.65,0
533.66,-642.89,15.54,0
533.81,-641.74,15.47,0
533.92,-640.71,15.48,0
534.09,-639.88,15.6,0
534.33,-639.27,15.77,0
534.6,-638.88,15.97,0
534.86,-638.69,16.19,0
535.01,-638.62,16.41,0
535.0,-638.63,16.62,0
534.81,-638.75,16.92,0
534.52,-638.98,17.3,0
534.14,-639.36,17.7,0
533.77,-639.9,18.12,0
533.4,-640.55,18.59,0
532.87,-641.27,19.3,0
532.27,-642.11,20.37,0
531.68,-642.96,21.48,0
531.07,-643.76,22.34,0
530.39,-644.4,22.84,0
529.45,-644.85,23.23,0
528.3,-645.15,23.67,0
527.1,-645.41,24.17,0
526.01,-645.69,24.68,0
525.06,-645.92,25.09,0
524.06,-645.95,25.29,0
522.91,-645.63,25.35,0
521.45,-644.99,25.5,0
519.9,-644.22,25.76,0
518.66,-643.48,25.98,0
517.79,-642.79,26.08,0
517.07,-642.06,26.23,0
516.24,-641.09,26.39,0
515.05,-639.72,26.37,0
513.56,-637.98,26.01,0
511.86,-635.97,25.32,0
510.02,-633.85,24.42,0
508.11,-631.8,23.47,0
506.38,-630.09,22.55,0
505.13,-628.87,21.59,0
504.43,-628.16,20.52,0
504.14,-627.81,19.37,0
503.94,-627.63,18.27,0
503.63,-627.53,17.38,0
503.24,-627.48,16.67,0
502.92,-627.52,16.05,0
502.75,-627.66,15.5,0
502.62,-627.89,15.19,0
502.41,-628.18,15.24,0
502.19,-628.56,15.54,0
502.13,-629.07,15.9,0
502.33,-629.78,16.32,0
502.61,-630.59,16.88,0
502.91,-631.47,17.58,0
503.33,-632.42,18.37,0
503.91,-633.39,19.21,0
504.52,-634.31,20.14,0
505.06,-635.14,21.17,0
505.57,-635.88,22.19,0
506.12,-636.53,23.09,0
506.68,-637.07,23.87,0
507.07,-637.46,24.54,0
507.28,-637.73,25.09,0
507.46,-638.0,25.46,0
507.8,-638.37,25.67,0
508.3,-638.83,25.76,0
508.86,-639.28,25.8,0
509.3,-639.57,25.83,0
509.43,-639.63,25.86,0
509.27,-639.5,25.88,0
508.99,-639.29,25.87,0
508.73,-639.11,25.8,0
508.46,-638.95,25.67,0
508.09,-638.78,25.44,0
507.6,-638.59,25.07,0
507.06,-638.46,24.56,0
506.6,-638.44,23.95,0
506.25,-638.5,23.25,0
505.94,-638.53,22.46,0
505.58,-638.41,21.63,0
505.11,-638.06,20.85,0
504.5,-637.52,20.18,0
503.88,-636.87,19.6,0
503.39,-636.19,19.06,0
503.09,-635.52,18.51,0
502.9,-634.83,17.96,0
502.72,-634.1,17.45,0
502.56,-633.4,16.98,0
502.49,-632.79,16.55,0
502.56,-632.31,16.17,0
502.76,-631.94,15.85,0
502.93,-631.63,15.65,0
503.04,-631.38,15.63,0
503.1,-631.2,15.78,0
503.18,-631.14,16.09,0
503.28,-631.22,16.56,0
503.36,-631.46,17.14,0
503.46,-631.85,17.81,0
503.57,-632.39,18.54,0
503.72,-633.11,19.36,0
503.92,-634.0,20.29,0
504.17,-635.07,21.31,0
504.49,-636.29,22.39,0
504.83,-637.59,23.4,0
505.16,-638.88,24.32,0
505.44,-640.12,25.13,0
505.65,-641.28,25.85,0
505.83,-642.36,26.48,0
506.04,-643.4,27.03,0
506.33,-644.4,27.48,0
506.69,-645.32,27.77,0
507.05,-646.1,27.91,0
507.37,-646.66,27.86,0
507.57,-646.94,27.65,0
507.6,-646.93,27.33,0
507.51,-646.67,26.87,0
507.4,-646.23,26.25,0
507.29,-645.63,25.48,0
507.13,-644.86,24.59,0
506.86,-643.9,23.6,0
506.49,-642.81,22.59,0
506.07,-641.62,21.58,0
505.63,-640.37,20.56,0
505.21,-639.07,19.53,0
504.73,-637.67,18.51,0
504.11,-636.2,17.55,0
503.39,-634.72,16.69,0
502.68,-633.35,15.91,0
502.12,-632.23,15.22,0
501.8,-631.4,14.6,0
501.63,-630.81,14.06,0
501.55,-630.43,13.66,0
501.47,-630.22,13.46,0
501.36,-630.14,13.44,0
501.24,-630.22,13.62,0
501.13,-630.46,13.97,0
501.04,-630.88,14.45,0
500.99,-631.51,15.09,0
501.01,-632.39,15.89,0
501.15,-633.52,16.84,0
501.42,-634.89,17.86,0
501.79,-636.41,18.95,0
502.23,-638.06,20.06,0
502.74,-639.78,21.21,0
503.31,-641.54,22.38,0
503.88,-643.25,23.56,0
504.43,-644.84,24.72,0
504.94,-646.27,25.8,0
505.38,-647.49,26.77,0
505.77,-648.5,27.55,0
506.13,-649.31,28.08,0
506.5,-649.96,28.37,0
506.87,-650.43,28.43,0
507.2,-650.68,28.23,0
507.4,-650.65,27.78,0
507.45,-650.31,27.1,0
507.32,-649.67,26.23,0
507.01,-648.75,25.21,0
506.57,-647.6,24.05,0
506.0,-646.24,22.77,0
505.29,-644.7,21.43,0
504.5,-643.06,20.05,0
503.74,-641.41,18.71,0
503.06,-639.83,17.44,0
502.43,-638.33,16.27,0
501.86,-636.91,15.2,0
501.32,-635.57,14.25,0
500.81,-634.35,13.48,0
500.34,-633.31,12.94,0
499.95,-632.49,12.62,0
499.68,-631.92,12.5,0
499.48,-631.62,12.58,0
499.34,-631.62,12.87,0
499.3,-631.95,13.33,0
499.39,-632.64,13.92,0
499.62,-633.69,14.64,0
500.0,-635.05,15.49,0
500.46,-636.63,16.47,0
500.97,-638.33,17.58,0
501.48,-640.09,18.79,0
501.98,-641.84,20.06,0
502.37,-643.5,21.33,0
502.7,-645.07,22.53,0
503.07,-646.62,23.59,0
503.53,-648.14,24.48,0
504.03,-649.53,25.18,0
504.49,-650.73,25.68,0
504.83,-651.68,25.97,0
505.07,-652.35,26.03,0
505.23,-652.73,25.81,0
505.32,-652.79,25.36,0
505.29,-652.53,24.73,0
505.1,-651.93,23.99,0
504.8,-651.03,23.14,0
504.42,-649.86,22.19,0
503.96,-648.45,21.16,0
503.41,-646.87,20.12,0
502.8,-645.16,19.14,0
502.18,-643.46,18.27,0
501.69,-641.86,17.54,0
501.35,-640.42,16.89,0
501.09,-639.13,16.33,0
500.86,-638.01,15.93,0
500.62,-637.09,15.69,0
500.36,-636.44,15.61,0
500.22,-636.15,15.64,0
500.22,-636.24,15.74,0
500.33,-636.68,15.92,0
500.47,-637.39,16.19,0
500.56,-638.31,16.58,0
500.62,-639.38,17.08,0
500.68,-640.57,17.65,0
500.75,-641.85,18.28,0
500.83,-643.17,18.94,0
500.93,-644.49,19.56,0
501.07,-645.75,20.1,0
501.19,-646.87,20.55,0
501.25,-647.81,20.9,0
501.23,-648.54,21.13,0
501.18,-649.07,21.21,0
501.17,-649.37,21.1,0
501.15,-649.42,20.88,0
501.08,-649.24,20.62,0
500.99,-648.84,20.35,0
500.94,-648.27,20.08,0
500.92,-647.53,19.83,0
500.9,-646.61,19.66,0
500.82,-645.54,19.58,0
500.66,-644.36,19.62,0
500.49,-643.2,19.78,0
500.36,-642.22,20.09,0
500.32,-641.54,20.52,0
500.47,-641.22,20.99,0
500.74,-641.21,21.47,0
500.93,-641.42,21.95,0
500.93,-641.77,22.47,0
500.72,-642.26,22.96,0
500.41,-642.93,23.31,0
500.14,-643.79,23.5,0
499.95,-644.8,23.56,0
499.8,-645.88,23.56,0
499.64,-646.89,23.48,0
499.46,-647.7,23.28,0
499.22,-648.14,22.91,0
498.78,-648.07,22.41,0
498.04,-647.46,21.87,0
497.1,-646.49,21.35,0
496.22,-645.38,20.77,0
495.69,-644.35,19.99,0
495.68,-643.57,19.03,0
496.08,-643.0,18.06,0
496.5,-642.45,17.22,0
496.74,-641.81,16.6,0
496.8,-641.11,16.21,0
496.73,-640.42,16.02,0
496.57,-639.85,16.05,0
496.34,-639.51,16.34,0
496.08,-639.47,16.82,0
495.89,-639.76,17.39,0
495.82,-640.31,17.95,0
495.74,-641.0,18.52,0
495.57,-641.79,19.19,0
495.33,-642.67,19.97,0
495.21,-643.67,20.76,0
495.32,-644.75,21.46,0
495.57,-645.78,22.08,0
495.76,-646.61,22.66,0
495.83,-647.18,23.17,0
495.88,-647.56,23.56,0
496.06,-647.84,23.8,0
496.38,-648.08,23.91,0
496.82,-648.31,23.91,0
497.35,-648.57,23.84,0
497.9,-648.9,23.78,0
498.45,-649.34,23.77,0
499.01,-649.86,23.8,0
499.54,-650.34,23.78,0
499.84,-650.56,23.67,0
499.74,-650.36,23.5,0
499.2,-649.74,23.32,0
498.43,-648.82,23.19,0
497.63,-647.77,23.17,0
496.94,-646.68,23.16,0
496.52,-645.6,23.08,0
496.32,-644.49,22.86,0
496.16,-643.27,22.55,0
496.0,-641.97,22.22,0
495.88,-640.66,21.92,0
495.84,-639.48,21.76,0
495.96,-638.6,21.84,0
496.3,-638.07,22.12,0
496.77,-637.81,22.53,0
497.31,-637.71,23.1,0
497.71,-637.64,23.89,0
497.81,-637.53,24.96,0
497.67,-637.41,26.26,0
497.42,-637.39,27.73,0
497.21,-637.54,29.31,0
496.94,-637.77,30.84,0
496.39,-637.96,32.17,0
495.59,-638.13,33.23,0
494.64,-638.36,33.96,0
493.71,-638.82,34.33,0
493.11,-639.57,34.27,0
492.72,-640.44,33.76,0
492.05,-641.26,33.23,0
490.86,-641.94,32.91,0
490.62,-641.96,33.15,0
490.57,-641.22,35.07,0
493.82,-640.45,35.32,0
497.03,-637.71,34.62,0
495.04,-634.46,34.78,0
491.79,-631.21,36.22,0
488.61,-627.95,37.26,0
489.88,-625.92,36.56,0
493.13,-625.29,35.21,0
496.1,-624.57,34.75,0
498.61,-624.05,34.55,0
500.74,-623.61,34.42,0
501.28,-622.75,35.73,0
504.18,-622.44,35.6,0
507.43,-622.55,35.12,0
509.43,-620.42,35.57,0
510.89,-617.79,34.97,0
512.13,-615.33,33.99,0
513.46,-612.46,33.57,0
514.39,-609.21,34.01,0
514.99,-605.96,35.16,0
514.4,-602.71,36.39,0
513.02,-599.46,37.25,0
512.13,-596.21,38.04,0
512.41,-592.95,39.76,0
511.26,-589.7,41.7,0
509.92,-586.45,43.05,0
507.89,-583.2,44.3,0
505.8,-579.95,45.51,0
504.79,-576.7,47.14,0
502.08,-573.44,50.4,0
501.55,-570.19,53.65,0
504.81,-566.94,54.44,0
506.11,-563.69,54.0,0
507.0,-561.35,55.24,0
507.2,-559.63,57.56,0
507.1,-557.93,60.55,0
507.18,-555.54,63.57,0
507.47,-552.29,66.39,0
507.83,-549.04,69.11,0
508.19,-545.79,71.59,0
509.14,-542.98,73.58,0
511.38,-541.12,75.36,0
513.86,-540.25,77.15,0
516.76,-540.19,78.5,0
520.01,-541.01,79.03,0
523.26,-542.8,78.95,0
520.01,-542.82,80.0,0
516.76,-539.57,83.25,0
513.5,-536.31,86.5,0
512.87,-534.43,88.9,0
512.19,-533.13,89.62,0
509.03,-529.88,92.73,0
506.76,-526.63,95.84,0
505.54,-524.66,97.97,0
504.54,-524.66,99.7,0
503.82,-524.65,101.37,0
503.56,-524.62,103.14,0
504.0,-524.85,104.68,0
505.12,-525.22,105.87,0
505.8,-525.34,107.61,0
506.32,-525.55,109.49,0
506.86,-526.18,111.21,0
506.98,-527.16,113.03,0
506.41,-528.24,114.89,0
506.53,-529.53,116.26,0
506.38,-530.64,117.9,0
506.03,-531.95,119.02,0
506.21,-532.44,120.03,0
506.24,-531.35,121.28,0
505.72,-531.85,122.69,0
505.03,-532.72,123.93,0
504.54,-532.75,125.07,0
504.37,-532.1,126.53,0
503.74,-531.33,128.89,0
502.93,-531.13,131.46,0
502.26,-531.29,133.61,0
501.81,-531.53,135.2,0
501.42,-531.85,136.83,0
500.99,-532.02,139.05,0
500.38,-532.22,141.53,0
499.7,-532.41,143.94,0
499.07,-532.63,146.02,0
498.57,-532.91,147.89,0
498.32,-533.16,149.48,0
498.29,-533.48,150.73,0
498.42,-533.91,151.8,0
498.7,-534.31,153.0,0
498.73,-534.5,154.52,0
498.44,-534.68,156.16,0
498.07,-534.92,157.44,0
497.57,-535.15,158.64,0
496.87,-535.48,160.26,0
496.03,-535.73,162.59,0
495.21,-536.14,164.9,0
494.46,-536.59,166.92,0
493.91,-536.89,168.15,0
493.81,-536.5,168.54,0
493.71,-536.28,168.69,0
493.4,-536.31,168.67,0
493.01,-536.47,168.67,0
492.69,-536.74,168.8,0
492.58,-536.92,168.91,0
492.48,-537.03,169.43,0
492.41,-537.14,169.64,0
492.31,-537.18,170.01,0
492.12,-537.12,170.42,0
491.81,-537.0,170.44,0
491.57,-537.35,170.03,0
491.28,-538.19,169.53,0
491.18,-538.89,169.09,0
491.09,-539.45,168.82,0
490.95,-539.88,168.72,0
490.8,-540.24,168.73,0
490.69,-540.43,168.89,0
490.64,-540.56,169.07,0
490.63,-540.63,169.26,0
490.62,-540.66,169.43,0
490.6,-540.68,169.57,0
490.63,-540.76,169.9,0
490.72,-541.03,170.25,0
490.8,-540.98,170.43,0
490.83,-541.02,170.84,0
490.74,-541.33,171.54,0
490.7,-541.4,171.76,0
490.72,-541.36,171.68,0
490.87,-541.29,171.63,0
491.14,-541.16,171.52,0
491.36,-541.09,171.35,0
491.46,-541.11,171.12,0
491.43,-541.22,170.92,0
491.35,-541.12,170.86,0
491.26,-541.34,170.6,0
491.03,-541.68,170.42,0
490.78,-542.05,170.24,0
490.49,-542.42,169.95,0
490.06,-542.82,169.69,0
489.55,-543.18,169.59,0
489.06,-543.45,169.68,0
488.5,-543.71,169.95,1
487.92,-544.08,170.33,1
487.41,-544.49,170.75,1
487.06,-544.9,171.13,1
486.95,-545.23,171.38,1
487.18,-545.37,171.42,1
487.74,-545.32,171.57,1
488.64,-545.06,171.99,1
489.95,-544.68,172.42,1
491.55,-544.1,173.02,1
493.38,-543.34,173.36,1
495.05,-542.57,173.31,1
496.64,-541.82,173.04,1
497.74,-541.27,172.75,1
498.46,-540.79,172.41,1
499.06,-540.3,172.0,1
499.6,-539.78,171.53,1
500.1,-539.26,171.07,1
