angleX,angleY,angleZ,label
-84.83,-12.4,52.55,0
-81.62,-12.68,52.33,0
-78.36,-12.46,52.3,0
-75.11,-11.91,52.53,0
-71.86,-13.42,52.56,0
-73.93,-14.97,53.41,0
-75.58,-14.96,52.34,0
-76.58,-15.14,50.09,0
-75.02,-16.94,47.05,0
-74.09,-20.19,44.04,0
-74.29,-22.14,41.76,0
-74.55,-23.32,39.31,0
-74.74,-24.83,36.3,0
-74.77,-25.17,34.87,0
-74.85,-25.27,34.73,0
-74.86,-25.28,34.77,0
-73.9,-25.08,35.39,0
-74,-24.93,35.73,0
-74.47,-25.25,36.03,0
-74.59,-25.28,36.49,0
-74.27,-24.82,38.16,0
-73.68,-24.39,40.11,0
-73.3,-24.27,42.11,0
-73.46,-24.43,44.23,0
-74.13,-24.48,45.66,0
-74.89,-24.43,45.89,0
-74.9,-24.32,44.96,0
-74.46,-24.58,43.19,0
-73.43,-25.16,41.14,0
-71.47,-26.25,38.87,0
-69.25,-28.12,36.63,0
-68.24,-30.96,34.35,0
-65.21,-34.21,31.1,0
-63.63,-35.2,30.07,0
-63.51,-34.65,30.48,0
-62.8,-33.55,32.08,0
-59.55,-31.01,33.42,0
-56.3,-27.76,33.99,0
-53.3,-24.51,37.22,0
-51.63,-21.26,40.48,0
-51.18,-18.01,43.73,0
-51.67,-15.32,46.98,0
-52.27,-12.34,50.02,0
-51.9,-9.09,52.09,0
-51.58,-5.86,52.61,0
-53.73,-4.13,51.71,0
-56.53,-4.56,50.03,0
-59.78,-7.67,48.47,0
-58.32,-10.93,47.19,0
-55.3,-14.18,48.07,0
-52.05,-15.29,48.01,0
-52.61,-17.07,46.04,0
-54.29,-20.32,42.79,0
-53.78,-23.57,39.54,0
-50.98,-26.82,36.77,0
-51.71,-30.07,35.76,0
-50.61,-30.38,36.09,0
-49.44,-28.52,36.3,0
-50.38,-26.47,34.83,0
-53.63,-23.72,34.96,0
-56.89,-20.46,38.22,0
-60.14,-17.21,41.47,0
-62.81,-13.96,44,0
-63,-11.29,45.54,0
-60.94,-9.17,46.33,0
-57.68,-6.8,47.14,0
-54.43,-4.18,47.79,0
-51.18,-1.46,48.54,0
-47.93,1.51,49.76,0
-44.68,4.45,50.71,0
-43.97,7.15,51.09,0
-45.99,10,51.15,0
-47.23,12.79,51.7,0
-46.89,15.94,53.24,0
-45.34,18.82,55.08,0
-48.6,18.96,55.83,0
-45.34,19.64,54.65,0
-42.7,22.89,54.53,0
-44.73,26.15,53.73,0
-45.53,29.4,51.59,0
-45.46,32.65,49.47,0
-42.99,35.9,48.09,0
-40.6,39.15,48,0
-40.3,42.4,49.41,0
-41.29,41.88,50.84,0
-44.55,39.46,51.64,0
-46.39,37.81,51.68,0
-46.42,38.99,51.36,0
-45.22,40.79,50.14,0
-43.56,42.22,48.67,0
-43.81,41.91,46.99,0
-44.86,39.39,45.84,0
-46.21,36.13,46.06,0
-47.7,32.88,47.86,0
-50.95,29.63,47.82,0
-50.79,28.7,46.1,0
-50.5,29.53,45.51,0
-51.13,29.93,46.1,0
-53.21,28.46,47.04,0
-55.02,25.2,48.14,0
-54.51,21.95,49.43,0
-55.3,22.86,50.9,0
-52.05,25.53,50.6,0
-53.55,24.97,50.08,0
-56.8,21.71,50.87,0
-55.61,18.46,52.55,0
-53.98,15.21,54.27,0
-57.23,14.74,54.89,0
-54.84,15.38,53.92,0
-52.79,15.42,55.74,0
-51.67,15.24,56.82,0
-52.74,13.54,56.33,0
-55.37,10.29,54.22,0
-57.76,7.04,52,0
-59.47,3.79,50.59,0
-59.96,0.92,49.87,0
-59.89,-0.45,49.88,0
-59.64,-1.73,49.97,0
-59.58,-3.63,49.88,0
-59.91,-5.15,49.86,0
-60.94,-5.81,50.3,0
-62.24,-6.22,50.76,0
-63.47,-6.66,50.99,0
-63.97,-7.14,51.1,0
-64.05,-7.61,50.99,0
-64.09,-7.71,50.67,0
-64.19,-7.09,49.95,0
-63.53,-6.42,48.5,0
-62.52,-5.98,47.23,0
-60.18,-5.26,45.66,0
-59.07,-4.37,43.64,0
-60.07,-3.12,41.48,0
-59.2,-1.86,39.47,0
-56.17,0.01,36.66,0
-53.49,2.41,33.89,0
-52,4.43,31.9,0
-51.14,6.3,30.73,0
-50.66,7.7,30.51,0
-51.61,8.28,30.51,0
-54.72,8.05,30.4,0
-57.97,7.38,30.67,0
-60.87,6.4,31.38,0
-62.76,5.21,32.81,0
-62.23,3.63,34.88,0
-60.36,1.06,36.17,0
-61.59,1.8,36.37,0
-64.18,3.95,37.59,0
-67.18,4.96,38.08,0
-70.12,5.42,38.7,0
-72.51,4.72,38.84,0
-74.17,3.99,39.99,0
-75.41,2.87,41.49,0
-77.17,1.89,42.92,0
-78.83,0.94,44.12,0
-80.17,-0.01,45.12,0
-81.05,-1.08,45.89,0
-81.81,0.39,46.06,0
-82.06,1.51,46.47,0
-82.3,2.81,46.52,0
-82.92,3.83,46,0
-83.82,4.4,45.85,0
-84.77,4.3,45.41,0
-85.67,3.96,44.53,0
-86.31,3.39,43.15,0
-86.37,2.95,41.9,0
-86.87,2.97,40.37,0
-87.98,3.43,38.55,0
-89.16,4.31,36.83,0
-90.57,5.28,34.91,0
-91.73,6.17,33.32,0
-92.33,6.76,32.26,0
-92.45,7.16,31.58,0
-92.29,7.51,31,0
-91.96,7.65,30.57,0
-91.72,7.4,30.42,0
-91.85,6.78,30.33,0
-92.48,6.05,29.74,0
-93.16,5.33,28.99,0
-93.73,4.81,28.16,0
-94.34,4.41,27.4,0
-95.11,4.03,26.83,0
-96.04,3.79,26.37,0
-96.94,3.67,25.93,0
-97.65,3.67,25.44,0
-98.23,3.8,24.91,0
-98.59,4.06,24.43,0
-98.65,4.41,24.13,1
-98.35,4.82,24.07,1
-97.73,5.15,24.21,1
-96.94,5.38,24.42,1
-96.24,5.46,24.59,1
-95.83,5.34,24.73,1
-95.49,5.05,24.92,1
-94.88,4.65,25.25,1
-93.91,4.29,25.67,1
-92.44,4.01,26.12,1
-90.26,3.78,26.52,1
-87.6,3.59,26.79,1
-84.95,3.5,26.88,1
-82.6,3.5,26.87,1
-80.53,3.57,26.86,1
-78.37,3.66,26.89,1
-75.78,3.69,26.91,1
-72.68,3.74,26.81,1
-69.43,3.86,26.5,1
-66.17,4.07,26.03,1
-62.92,4.29,25.49,1
-59.67,4.44,25.04,1
-56.74,4.53,24.67,1
-53.98,4.61,24.49,1
-51.21,4.68,24.41,1
-48.35,4.73,24.29,1
-45.44,4.86,24.03,1
-42.49,5.02,23.67,1
-39.6,5.24,23.28,1
-36.81,5.46,22.96,1
-34.11,5.7,22.62,1
-31.35,6.04,22.25,1
-28.47,6.34,21.77,1
-25.31,6.6,21.34,1
-22.09,6.84,20.93,1
-19.1,6.96,20.49,1
-16.56,6.98,20.06,1
-14.36,6.99,19.76,1
-12.34,6.96,19.51,1
-10.27,7.09,19.33,1
-8.06,7.28,19.12,1
-5.82,7.49,18.9,1
-3.79,7.72,18.69,1
-2.13,7.93,18.43,1
-0.72,8.13,18.1,1
0.66,8.3,17.71,1
2.06,8.45,17.37,1
3.48,8.61,17.17,1
4.82,8.74,17.1,1
5.94,8.85,17.07,1
6.81,8.92,17.07,1
7.5,9,17.11,1
8.13,9.06,17.18,1
8.75,9.11,17.24,1
9.32,9.13,17.23,1
9.82,9.13,17.11,1
10.21,9.13,16.95,1
10.32,9.1,16.83,1
10.13,9.04,16.83,1
9.69,8.95,16.93,1
9.14,8.77,17.04,1
8.64,8.55,17.13,1
8.22,8.32,17.16,1
7.76,8.07,17.17,1
7.12,7.77,17.2,1
6.13,7.38,17.3,1
4.69,6.86,17.51,1
2.67,6.2,17.82,1
0.07,5.47,18.27,1
-3.13,4.67,18.87,1
-6.38,3.87,19.5,1
-9.63,3.06,20.13,1
-12.88,2.32,20.82,1
-16.14,1.75,21.55,1
-19.39,1.25,22.4,1
-22.64,0.68,23.4,1
-25.89,0,24.5,1
-29.14,-0.74,25.62,1
-32.39,-1.44,26.64,1
-35.65,-2.08,27.52,1
-38.9,-2.72,28.33,1
-42.15,-3.33,29.04,1
-45.4,-3.85,29.67,1
-48.65,-4.18,30.18,1
-51.9,-4.35,30.62,1
-55,-4.55,30.97,1
-57.95,-4.71,31.22,1
-60.75,-4.92,31.5,1
-63.36,-5.15,31.83,1
-65.66,-5.24,32.11,1
-67.57,-5.22,32.27,1
-69.09,-5.05,32.27,1
-70.39,-4.85,32.21,1
-71.78,-4.58,32.14,1
-73.25,-4.29,32.09,1
-74.51,-4.06,32.09,1
-75.53,-3.83,32.09,1
-76.4,-3.57,32.01,1
-77.27,-3.27,31.83,1
-78.14,-2.99,31.58,1
-78.86,-2.78,31.35,1
-79.38,-2.63,31.14,1
-79.78,-2.5,30.96,1
-80.18,-2.38,30.79,1
-80.56,-2.24,30.6,1
-80.82,-2.11,30.44,1
-80.96,-2.07,30.33,1
-81.03,-2.09,30.28,1
-81.05,-2.14,30.3,1
-81.02,-2.17,30.34,1
-80.94,-2.19,30.34,1
-80.87,-2.18,30.3,1
-80.82,-2.16,30.24,1
-80.77,-2.14,30.18,1
-80.66,-2.12,30.14,1
-80.53,-2.1,30.11,1
-80.42,-2.09,30.08,1
-80.32,-2.07,30.04,1
-80.23,-2.04,30,1
-80.18,-2.03,29.98,1
-80.17,-2.04,29.98,1
-80.12,-2.06,29.99,1
-80.02,-2.08,30.04,1
-79.92,-2.14,30.09,1
-79.9,-2.23,30.14,1
-79.92,-2.3,30.17,1
-79.89,-2.34,30.2,0
-79.84,-2.34,30.22,0
-79.78,-2.33,30.24,0
-79.74,-2.33,30.27,0
-79.71,-2.33,30.31,0
-79.69,-2.33,30.32,0
-79.69,-2.33,30.35,0
-79.69,-2.32,30.36,0
-79.67,-2.34,30.38,0
-79.63,-2.35,30.37,0
-79.57,-2.35,30.36,0
-79.52,-2.34,30.36,0
-79.48,-2.33,30.38,0
-79.45,-2.34,30.41,0
-79.42,-2.37,30.45,0
-79.39,-2.41,30.47,0
-79.35,-2.45,30.48,0
-79.28,-2.48,30.47,0
-79.18,-2.51,30.47,0
-79.02,-2.55,30.47,0
-78.8,-2.57,30.47,0
-78.51,-2.58,30.48,0
-78.12,-2.6,30.5,0
-77.58,-2.65,30.5,0
-76.9,-2.72,30.52,0
-76.04,-2.86,30.54,0
-74.92,-2.97,30.57,0
-73.52,-2.93,30.58,0
-71.56,-2.84,30.62,0
-68.99,-2.88,30.74,0
-65.75,-2.91,30.86,0
-62.49,-3.03,30.67,0
-59.24,-2.95,30.68,0
-55.99,-2.79,30.26,0
-52.74,-2.84,28.88,0
-49.49,-2.9,27.1,0
-51.29,-5.96,26.56,0
-50.32,-9.21,25.51,0
-49.48,-12.46,24.06,0
-47.04,-15.71,21.55,0
-43.79,-18.96,18.3,0
-41.92,-18.41,18.29,0
-44.82,-16.44,18.78,0
-44.74,-16.42,19.23,0
-45.14,-17.11,19.39,0
-45.05,-17.81,18.84,0
-44.23,-18.2,18.43,0
-43.15,-18.16,18.56,0
-42.69,-17.98,18.54,0
-42.38,-18.09,18.43,0
-41.97,-18.38,18.51,0
-41.5,-18.59,18.68,0
-40.95,-18.68,18.89,0
-40.56,-18.86,19.07,0
-40.4,-19.04,19.12,0
-40.43,-19.23,19.07,0
-40.24,-19.48,19.04,0
-39.66,-19.65,19.08,0
-37.93,-18.85,19.98,0
-34.68,-16.75,21.08,0
-31.43,-15.65,21.88,0
-33.78,-14.18,20.64,0
-37.03,-11.88,18.8,0
-40.28,-8.63,17.67,0
-43.54,-5.56,16.11,0
-46.79,-3.9,14.95,0
-50.04,-0.83,14.91,0
-52.61,0.6,16.14,0
-53.4,1.17,18.03,0
-53.03,1.36,19.98,0
-52.88,1.7,22.17,0
-52.88,2.16,24.41,0
-52.79,2.48,25.4,0
-52.89,3.03,24.62,0
-51.72,2.98,22.75,0
-49.26,1.78,20.23,0
-46.01,0.06,17.58,0
-44.31,-1.69,14.33,0
-43.47,-2.79,12.59,0
-42.12,-2.59,12.74,0
-42.45,-2.6,12.9,0
-43.31,-2.49,12.43,0
-45.4,-2,11.18,0
-46.17,-0.82,10.45,0
-46.45,0.16,10.78,0
-46.64,0.87,11.63,0
-47.41,1.18,12.84,0
-48.12,1.91,14.52,0
-48.88,2.58,16.61,0
-49.26,3.4,18.96,0
-49.82,4.28,20.73,0
-50.49,5.4,22.01,0
-51.29,6.45,23.17,0
-52.26,7.22,24.22,0
-52.81,7.97,25.04,0
-53.45,8.22,25.49,0
-54.54,8.12,25.62,0
-55.78,7.92,25.55,0
-57.5,7.83,25.27,0
-59.83,7.94,24.76,0
-62.07,8.17,24.78,0
-63.99,8.3,25.41,0
-65.35,8.25,26.29,0
-66.27,8.18,27.13,0
-67.07,7.93,28.06,0
-67.99,7.53,28.86,0
-68.54,7.6,29.41,0
-68.89,7.21,29.78,0
-69.21,6.8,30.14,0
-69.47,6.58,30.54,0
-69.62,6.3,30.89,0
-69.75,5.78,31.1,0
-69.85,5.09,31.03,0
-69.98,4.31,30.69,0
-70.12,3.67,30.26,0
-70.22,3.13,29.74,0
-70.38,3.01,29.25,0
-70.63,3.08,28.81,0
-70.92,3.05,28.43,0
-71.21,3,28.12,0
-71.42,2.96,27.93,0
-71.53,2.91,27.76,0
-71.54,2.93,27.58,0
-71.52,2.96,27.44,0
-71.48,2.96,27.41,0
-71.48,2.95,27.45,0
-71.57,2.98,27.47,0
-71.67,3.01,27.46,0
-71.71,3.08,27.43,0
-71.73,3.17,27.43,0
-71.78,3.23,27.45,0
-71.83,3.32,27.47,0
-71.86,3.42,27.53,1
-71.86,3.44,27.64,1
-71.86,3.43,27.75,1
-71.86,3.41,27.85,1
-71.88,3.4,27.89,1
-71.9,3.38,27.9,1
-71.89,3.4,27.88,1
-71.87,3.41,27.83,1
-71.86,3.43,27.73,1
-71.87,3.44,27.6,1
-71.85,3.41,27.48,1
-71.78,3.41,27.35,1
-71.67,3.43,27.21,1
-71.54,3.4,27.1,1
-71.35,3.32,27.07,1
-71.13,3.24,27.08,1
-70.85,3.12,27.09,1
-70.45,2.98,27.09,1
-69.9,2.87,27.07,1
-69.2,2.88,27.05,1
-68.28,2.95,27.04,1
-67.24,3,27.01,1
-66.2,2.96,26.93,1
-65.11,2.83,26.86,1
-63.83,2.65,26.84,1
-62.3,2.5,26.81,1
-60.41,2.49,26.73,1
-58.26,2.67,26.63,1
-56.2,2.66,26.55,1
-54.5,2.48,26.55,1
-53.03,2.14,26.61,1
-51.59,1.76,26.69,1
-49.99,1.4,26.74,1
-48.26,1.16,26.7,1
-46.49,0.98,26.64,1
-44.91,0.81,26.57,1
-43.62,0.51,26.58,1
-42.46,0.14,26.63,1
-41.27,-0.24,26.66,1
-39.87,-0.52,26.6,1
-38.17,-0.67,26.45,1
-36.16,-0.6,26.36,1
-33.97,-0.51,26.19,1
-31.94,-0.39,25.92,1
-30.03,-0.48,25.69,1
-28.14,-0.55,25.6,1
-26.13,-0.56,25.6,1
-23.87,-0.45,25.54,1
-21.27,-0.12,25.56,1
-18.21,0.28,25.67,1
-15.25,0.46,25.66,1
-12.86,0.63,25.55,1
-10.8,0.81,25.41,1
-8.81,0.95,25.31,1
-6.72,1.11,25.28,1
-4.47,1.32,25.26,1
-2.02,1.41,25.18,1
0.41,1.45,25.03,1
2.61,1.48,24.74,1
4.62,1.56,24.37,1
6.54,1.71,23.97,1
8.67,1.92,23.52,1
10.93,2.27,23.01,1
13.17,2.65,22.47,1
15.28,2.92,21.85,1
17.06,3.48,21.13,1
18.65,4.09,20.58,1
20.43,4.42,20.21,1
22.16,4.7,19.92,1
23.67,4.87,19.72,1
24.78,4.88,19.56,1
25.61,4.8,19.47,1
26.26,4.7,19.47,1
26.89,4.62,19.51,1
27.59,4.48,19.49,1
28.41,4.17,19.32,1
29.29,3.74,19.06,1
30.12,3.35,18.78,1
30.79,3.1,18.59,1
31.25,2.9,18.56,1
31.47,2.75,18.65,1
31.53,2.61,18.77,1
31.5,2.49,18.81,1
31.43,2.38,18.8,1
31.31,2.32,18.77,1
31.07,2.27,18.76,1
30.67,2.19,18.79,1
30.03,2.08,18.87,1
29.04,1.97,18.93,1
27.7,1.85,18.99,1
25.92,1.82,19.11,1
23.63,2.02,19.33,1
20.7,2.33,19.64,1
17.45,2.7,19.87,1
14.2,2.54,20,1
10.95,2.31,20.11,1
7.7,2.01,20.33,1
4.45,1.56,20.76,1
1.19,0.64,21.33,1
-2.06,-0.49,21.86,1
-5.31,-1.25,22.39,1
-8.56,-1.68,22.8,1
-11.81,-2.17,23.19,1
-15.07,-2.75,23.72,1
-18.32,-3.47,24.43,1
-21.57,-4.15,25.27,1
-24.82,-4.94,26.19,1
-28.07,-5.6,27.07,1
-31.32,-6.02,27.86,1
-34.19,-6.29,28.57,1
-36.61,-6.37,29.18,1
-38.92,-6.27,29.68,1
-41.27,-5.9,30,1
-43.23,-5.33,30.2,1
-44.55,-4.87,30.39,1
-45.59,-4.73,30.6,1
-46.66,-4.62,30.76,1
-47.64,-4.55,30.8,1
-48.4,-4.49,30.74,1
-48.97,-4.48,30.63,1
-49.38,-4.44,30.49,1
-49.68,-4.35,30.36,1
-49.97,-4.36,30.28,1
-50.36,-4.41,30.18,1
-50.76,-4.52,30.03,1
-51.1,-4.53,29.78,1
-51.24,-4.45,29.53,1
-51.22,-4.32,29.35,1
-51.14,-4.24,29.27,1
-51.11,-4.23,29.26,1
-51.18,-4.29,29.27,1
-51.3,-4.27,29.24,1
-51.38,-4.18,29.19,1
-51.36,-4.05,29.13,1
-51.24,-3.94,29.09,1
-51.07,-3.91,29.08,1
-50.92,-3.94,29.11,1
-50.79,-4.01,29.15,1
-50.69,-4.13,29.18,1
-50.62,-4.23,29.2,1
-50.53,-4.29,29.19,1
-50.41,-4.31,29.18,1
-50.25,-4.33,29.16,0
-50.04,-4.37,29.17,0
-49.74,-4.51,29.24,0
-49.33,-4.7,29.34,0
-48.81,-4.92,29.47,0
-48.19,-5.12,29.6,0
-47.44,-5.29,29.72,0
-46.69,-5.45,29.81,0
-45.87,-5.53,29.85,0
-44.96,-5.6,29.83,0
-43.76,-5.7,29.86,0
-42.12,-5.77,29.93,0
-39.85,-5.76,29.98,0
-36.85,-5.95,30.04,0
-33.6,-6.55,29.93,0
-30.35,-7.54,29.57,0
-27.1,-8.89,28.79,0
-24.27,-10.84,27.17,0
-21.14,-12.45,25.58,0
-17.89,-13.2,24.38,0
-14.64,-14.21,23.49,0
-11.8,-16.26,23.88,0
-9.85,-19.51,26.96,0
-9.55,-22.77,30.22,0
-9.61,-25.19,32.67,0
-8.09,-26.66,32.92,0
-7.92,-27.95,31.84,0
-7.35,-29.72,29.72,0
-7.19,-31.9,26.9,0
-7.73,-35.16,23.65,0
-8.33,-38.41,20.4,0
-11.58,-36.21,19.39,0
-12.21,-32.96,17.71,0
-9.4,-29.7,15.05,0
-10.77,-26.98,12.27,0
-14.02,-24.89,9.64,0
-17.28,-23.7,9.04,0
-15.69,-23.42,11.59,0
-12.44,-23.14,14.85,0
-9.19,-22.36,18.1,0
-5.94,-21.72,21.35,0
-2.69,-21.84,23.66,0
0.57,-22.51,25.12,0
3.52,-25.5,24.58,0
0.26,-28.75,22.35,0
-0.3,-32,20.2,0
0.13,-32.18,19.08,0
3.38,-28.92,17.67,0
4.49,-25.67,17.26,0
4.79,-22.42,17.76,0
4.63,-19.61,18.98,0
3.39,-17.76,20.25,0
1.49,-16.5,21.74,0
0.71,-15.76,23.12,0
-0.93,-15,24.11,0
-2.36,-13.83,24.83,0
-3,-12.37,25.43,0
-2.6,-10.99,25.84,0
-1.74,-10.37,26.22,0
-0.86,-10.99,26.51,0
-0.05,-12.78,25.31,0
2.2,-16.03,22.81,0
-1.05,-19.28,19.55,0
-4.31,-22.53,16.3,0
-7.56,-25.78,14.31,0
-7.56,-24.45,14.71,0
-4.31,-21.2,14.56,0
-4.92,-17.95,15.63,0
-7.17,-16.47,17.76,0
-9.34,-19.73,20.63,0
-9.82,-22.38,23.67,0
-10.3,-20.72,26.14,0
-10.44,-17.46,28.94,0
-9.96,-14.35,31.92,0
-9.17,-13.09,34.01,0
-7.91,-13.75,34.49,0
-6.75,-15.66,33.5,0
-4.32,-17.96,31.67,0
-1.07,-20.41,29.16,0
2.06,-23.66,26.45,0
-1.18,-26.92,23.36,0
-2.96,-30.17,20.51,0
-2.08,-31.15,20.03,0
-1.57,-27.89,20,0
-3.69,-24.64,20.76,0
-6.42,-21.9,23.05,0
-8.83,-22.16,26.3,0
-10.91,-22.73,29.55,0
-12.87,-21.86,32.4,0
-14.73,-20.25,34.31,0
-16.11,-19.21,35.18,0
-16.84,-19.09,34.95,0
-16.87,-19.19,33.93,0
-16.28,-18.9,32.19,0
-14.97,-18.33,29.88,0
-13.27,-18.25,26.96,0
-10.24,-19.1,23.71,0
-8.33,-20.75,20.46,0
-9.16,-22.84,17.21,0
-11.43,-24.16,13.96,0
-10.03,-22.18,13.05,0
-7.4,-18.93,12.51,0
-4.86,-15.68,10.02,0
-1.61,-12.43,7.09,0
1.65,-9.18,5.07,0
3.33,-6.54,3.46,0
3.01,-5.06,1.58,0
2.83,-4.31,0.84,0
2.03,-4.68,2.09,0
1.28,-6.94,4.07,0
2.65,-10.05,6.72,0
5.12,-12.52,9.46,0
6.94,-13.99,11.66,0
7.46,-14.36,12.36,0
7.98,-13.91,12.63,0
7.57,-12.67,12.25,0
6.47,-11.04,11.54,0
4.8,-10.19,11.34,0
2.6,-10.45,12.22,0
-0.57,-11.54,14.53,0
-3.82,-13.68,17.47,0
-5.14,-16.54,19.68,0
-3.31,-18.72,21.27,0
-1.87,-21.76,21.58,0
-4.88,-25.01,21.3,0
-8.13,-28.26,19.89,0
-11.27,-30.03,18.48,0
-12.38,-29.18,18.23,0
-11.88,-26.82,19.25,0
-8.62,-24.91,17.09,0
-11.88,-24.95,15.54,0
-15.13,-25.39,14,0
-17.6,-24.39,12.17,0
-17.63,-21.83,9.86,0
-16.63,-19.21,7,0
-13.38,-17.99,6.65,0
-11.3,-14.74,8.78,0
-14.55,-11.49,12.03,0
-14.8,-8.24,15.28,0
-18.06,-5.92,18.54,0
-21.31,-6.48,21.06,0
-24.56,-6.94,22.47,0
-27.81,-7.04,23.74,0
-31.06,-7.39,24.59,0
-34.28,-7.45,25.83,0
-37.13,-7.09,27.43,0
-40.38,-6.07,29.33,0
-43.29,-4.15,31.53,0
-46.54,-1.6,33.85,0
-49.8,0.94,35.78,0
-53.05,3.09,37.13,0
-56.3,5.58,38.61,0
-59.55,8.4,40.36,0
-62.78,11.47,42.63,0
-64.95,13.89,44.2,0
-66.37,15.66,45.21,0
-67.26,17.03,45.83,0
-67.96,18.67,46.5,0
-68.67,20.14,47.59,0
-68.41,21.04,49.5,0
-66.79,20.31,52.75,0
-63.54,19.78,54.66,0
-60.29,19.4,55.81,0
-57.03,18.71,56.97,0
-53.78,17.95,58.68,0
-50.53,17.18,61.1,0
-47.28,15.98,64.05,0
-44.03,14.08,67.3,0
-40.78,11.75,70.55,0
-37.52,9.46,73.8,0
-34.27,7.38,77.05,0
-31.02,6.99,80.3,0
-27.77,9,81.95,0
-24.52,12.02,83.02,0
-21.27,15.27,83.78,0
-18.01,18.52,84.19,0
-14.76,21.77,83.93,0
-12.16,25.02,83.3,0
-10.6,28.27,82.7,0
-7.35,31.53,81.65,0
-6.05,34.78,79.48,0
-3.44,38.03,78.73,0
-1.01,41.28,77.36,0
1.07,44.53,75.05,0
2.96,47.79,72.73,0
5.3,51.04,70.28,0
7.79,54.29,68.11,0
10.79,57.54,66.03,0
14.04,60.79,64,0
17.18,64.04,61.56,0
19.95,67.18,58.79,0
22.14,69.66,56.22,0
23.34,70.88,53.84,0
25.43,70.41,53.31,0
27.01,69.59,52.8,0
26.87,67.49,51.88,0
25.47,64.24,51.19,0
22.22,60.99,50.97,0
18.97,57.74,50.74,0
19.3,54.48,47.79,0
19.63,51.23,47.01,0
18.72,47.98,49.81,0
18.19,44.73,53.02,0
17.63,41.48,54.64,0
17.24,38.36,56.21,0
16.91,35.6,57.82,0
17.14,33.51,60.05,0
16.26,32.68,61.84,0
13.93,32.92,62.96,0
11.87,33.83,62.76,0
9.55,32.22,61.01,0
10.54,31.45,58.31,0
10.41,34.13,55.06,0
10.8,36.4,52.42,0
10.19,38.11,50.37,0
8.51,36.09,49.77,0
6.91,32.84,51.09,0
10.16,29.59,52.23,0
11.85,30.54,50.94,0
10.37,33.79,50.09,0
12.18,30.54,52.05,0
11.03,28.12,52.87,0
9.37,25.98,55.12,0
7.77,22.73,56.97,0
5.94,19.48,58.14,0
4.18,16.23,59.46,0
3.01,12.97,61.56,0
3.08,9.72,63.69,0
2.85,6.47,65.07,0
-0.4,3.22,65.87,0
-0.36,0.72,64.2,0
2.33,-1.62,63.85,0
2.53,-4.87,64.27,0
2.75,-8.12,62.95,0
3.25,-10.79,61.69,0
4.02,-9.42,61.7,0
4.14,-12.09,63.94,0
2.96,-14.52,64.73,0
1.8,-15.89,65.14,0
0.96,-16.63,65.58,0
0.88,-17.52,65.87,0
0.98,-18.79,65.37,0
-0.97,-19.96,64.86,0
-2.34,-19.69,64.4,0
-3.22,-20.1,64.66,0
-4.29,-20.95,64.73,0
-6.4,-22.28,64.3,0
-8.37,-23.09,63.61,0
-9.84,-23.27,63.01,0
-11.86,-23.79,62.26,0
-14.16,-24.45,61.22,0
-16.6,-25.13,59.98,0
-19.41,-25.23,57.95,0
-21.57,-25.17,56.3,0
-22.95,-24.96,55.22,0
-24.73,-24.66,54.72,0
-26.51,-24.41,54.56,0
-28.53,-24.37,54.14,0
-30.46,-24.52,53.69,0
-32.11,-24.83,53.44,0
-33.48,-25.32,53.41,0
-34.66,-25.93,53.21,0
-35.95,-26.44,52.56,0
-37.41,-26.44,51.56,0
-38.82,-26.09,50.52,0
-40.03,-25.47,49.45,0
-41.05,-24.62,48.36,0
-41.92,-23.57,47.25,0
-42.65,-22.77,46.09,0
-43.67,-22.27,44.95,0
-45.14,-21.79,44.98,0
-46.4,-21.51,45.91,0
-45.81,-21.51,46.78,0
-42.56,-21.66,46.53,0
-40.29,-22.28,46,0
-38.82,-22.93,45.89,0
-36.86,-23.6,46.33,0
-35.02,-24.37,46.59,0
-32.41,-24.68,46.88,0
-29.75,-25.15,47.38,0
-27.5,-25.54,48.26,0
-27.02,-25.43,49.41,0
-27.03,-24.63,50.98,0
-23.87,-22.95,52.32,0
-20.9,-22.78,53.39,0
-19.32,-23.72,53.96,0
-19.44,-24.89,53.96,0
-21.33,-26.01,53.71,0
-24.33,-26.03,53.71,0
-27.55,-24.61,53.75,0
-30.13,-23.18,53.75,0
-31.88,-21.64,53.74,0
-32.88,-20.32,53.79,0
-33.45,-19.51,53.82,0
-33.97,-19.44,53.81,0
-34.67,-19.77,53.72,0
-35.42,-20.44,53.59,0
-36.05,-21.57,53.43,0
-36.47,-23.04,53.34,0
-36.78,-24.73,53.11,0
-37.07,-26.41,52.66,0
-37.28,-27.56,52.21,0
-37.41,-28.23,51.65,0
-37.33,-28.72,51.04,0
-37.23,-29.19,50.17,0
-36.9,-29.65,49.15,0
-36.4,-30.07,48.31,0
-35.74,-30.53,47.91,0
-35.28,-30.85,47.75,0
-34.99,-31.06,47.76,0
-34.85,-31.1,47.54,0
-34.77,-31.04,47.25,0
-34.71,-30.95,46.97,0
-34.62,-31.04,46.89,0
-34.65,-31.27,46.94,0
-34.86,-31.54,47.02,0
-35.27,-31.77,47,0
-35.81,-31.99,46.91,0
-36.48,-32.2,46.73,0
-37.51,-32.41,46.2,0
-38.84,-32.5,45.53,0
-40.31,-32.58,44.79,0
-41.59,-32.67,44.09,0
-42.59,-32.84,43.49,0
-43.4,-33.01,43.01,0
-44.15,-33.19,42.63,0
